"NGA","PolID","Time","Class","uniq","Dupl","n"
"Susiana","IrSusa2",-3400,2.5,"y","n",10
"Susiana","IrSusa2",-3300,2.5,"n","n",10
"Susiana","IrSusa2",-3200,2.5,"y","n",10
"Susiana","IrSusa3",-3100,2.5,"y","n",10
"Susiana","IrSusa3",-3000,3,"n","n",10
"Susiana","IrSusa3",-2900,3,"n","n",10
"Susiana","IrSusa3",-2800,3,"n","n",10
"Susiana","IrSusa3",-2700,3,"n","n",10
"Susiana","IrAwanE",-2600,3,"y","n",10
"Susiana","IrAwanE",-2500,3,"n","n",10
"Susiana","IrAwanE",-2400,3,"n","n",10
"Susiana","IrAwanE",-2300,3,"n","n",10
"Susiana","IqAkkad",-2200,3,"y","y",10
"Susiana","IqUrIII",-2100,3,"y","y",10
"Susiana","IrShima",-2000,3,"y","n",10
"Susiana","IrSukkE",-1900,3,"y","n",10
"Susiana","IrSukkE",-1800,3,"n","n",10
"Susiana","IrSukkL",-1700,3,"y","n",10
"Susiana","IrSukkL",-1600,3,"y","n",10
"Susiana","IrMElm1",-1500,3,"y","n",10
"Susiana","IrMElm2",-1400,3,"y","n",10
"Susiana","IrMElm2",-1300,3,"y","n",10
"Susiana","IrMElm3",-1200,3,"y","n",10
"Susiana","IrElmCP",-1100,3,"y","n",10
"Susiana","IrElmCP",-1000,3,"n","n",10
"Susiana","IrNElm1",-900,3,"y","n",10
"Susiana","IrNElm1",-800,3,"n","n",10
"Susiana","IrNElm2",-700,3,"y","n",10
"Susiana","IrNElm3",-600,3,"y","n",10
"Susiana","IrAchae",-500,3,"y","n",10
"Susiana","IrAchae",-400,3,"y","n",10
"Susiana","IrSeleu",-300,3,"y","n",10
"Susiana","IrSeleu",-200,3,"y","n",10
"Susiana","IrPart1",-100,3,"y","n",10
"Susiana","IrPart1",0,3,"y","n",10
"Susiana","IrElym2",100,3,"y","n",10
"Susiana","IrElym2",200,3,"n","n",10
"Susiana","IrSasn1",300,3,"y","n",10
"Susiana","IrSasn1",400,3,"y","n",10
"Susiana","IrSasn2",500,3,"y","n",10
"Susiana","IrSasn2",600,3,"y","n",10
"Susiana","SyCalUm",700,3,"y","y",10
"Susiana","IqAbbs1",800,3,"y","y",10
"Susiana","IqAbbs1",900,3,"n","y",10
"Susiana","IrBuyid",1000,3,"y","n",10
"Susiana","IrSeljq",1100,3,"y","n",10
"Susiana","IqAbbs2",1200,3,"y","y",10
"Susiana","IrIlkhn",1300,3,"y","n",10
"Susiana","UzTimur",1400,3,"y","y",10
"Susiana","IrAkKoy",1500,3,"y","n",10
"Susiana","IrSafvd",1600,3,"y","n",10
"Susiana","IrSafvd",1700,3,"n","n",10
"Susiana","IrQajar",1800,3,"y","n",10
"Susiana","IrQajar",1900,3,"y","n",10
"Galilee","IlCanaa",-2000,3,"y","n",10
"Galilee","IlCanaa",-1900,3,"n","n",10
"Galilee","IlCanaa",-1800,3,"y","n",10
"Galilee","IlCanaa",-1700,3,"n","n",10
"Galilee","IlCanaa",-1600,3,"n","n",10
"Galilee","IlCanaa",-1500,3,"y","n",10
"Galilee","IlCanaa",-1400,2.51661456118231,"n","n",10
"Galilee","IlCanaa",-1300,2.65281378551233,"n","n",10
"Galilee","IlCanaa",-1200,2.58596473264545,"n","n",10
"Galilee","LbAcPho",-1100,3,"y","n",10
"Galilee","IlYisrl",-1000,3,"y","n",10
"Galilee","IlYisrl",-900,2.63452177903546,"y","n",10
"Galilee","IlYisrl",-800,2.85849129393836,"y","n",10
"Galilee","IqNAssr",-700,3,"y","y",10
"Galilee","IqNeoBb",-600,3,"y","y",10
"Galilee","IrAchae",-500,3,"y","y",10
"Galilee","IrAchae",-400,3,"n","y",10
"Galilee","EgPtol1",-300,3,"y","y",10
"Galilee","EgPtol1",-200,3,"n","y",10
"Galilee","IrSeleu",-200,3,"y","y",10
"Galilee","IlJudea",-100,2.81131198609026,"y","n",10
"Konya Plain","TrNeoER",-9600,2.0940789141591,"y","n",10
"Konya Plain","TrNeoER",-9500,2.26105799170122,"n","n",10
"Konya Plain","TrNeoER",-9400,2.74732295665518,"n","n",10
"Konya Plain","TrNeoER",-9300,2.53395079024686,"n","n",10
"Konya Plain","TrNeoER",-9200,2.39847218838479,"n","n",10
"Konya Plain","TrNeoER",-9100,2.92565347976591,"n","n",10
"Konya Plain","TrNeoER",-9000,1.85123082786421,"n","n",10
"Konya Plain","TrNeoER",-8900,2.08783087438259,"n","n",10
"Konya Plain","TrNeoER",-8800,2.50345608861024,"n","n",10
"Konya Plain","TrNeoER",-8700,1.87438645891055,"n","n",10
"Konya Plain","TrNeoER",-8600,2.03541270766496,"n","n",10
"Konya Plain","TrNeoER",-8500,2,"n","n",10
"Konya Plain","TrNeoER",-8400,2,"n","n",10
"Konya Plain","TrNeoER",-8300,2,"n","n",10
"Konya Plain","TrNeoER",-8200,2,"n","n",10
"Konya Plain","TrNeoER",-8100,2,"n","n",10
"Konya Plain","TrNeoER",-8000,2,"n","n",10
"Konya Plain","TrNeoER",-7900,2,"n","n",10
"Konya Plain","TrNeoER",-7800,2,"n","n",10
"Konya Plain","TrNeoER",-7700,2,"n","n",10
"Konya Plain","TrNeoER",-7600,2,"n","n",10
"Konya Plain","TrNeoER",-7500,2,"n","n",10
"Konya Plain","TrNeoER",-7400,2,"n","n",10
"Konya Plain","TrNeoER",-7300,2,"n","n",10
"Konya Plain","TrNeoER",-7200,2,"n","n",10
"Konya Plain","TrNeoER",-7100,2,"n","n",10
"Konya Plain","TrNeoCR",-7000,2,"y","n",10
"Konya Plain","TrNeoCR",-6900,2,"n","n",10
"Konya Plain","TrNeoCR",-6800,2,"n","n",10
"Konya Plain","TrNeoCR",-6700,2,"n","n",10
"Konya Plain","TrNeoLT",-6600,2,"y","n",10
"Konya Plain","TrNeoLT",-6500,2,"n","n",10
"Konya Plain","TrNeoLT",-6400,2,"n","n",10
"Konya Plain","TrNeoLT",-6300,2,"n","n",10
"Konya Plain","TrNeoLT",-6200,2,"n","n",10
"Konya Plain","TrNeoLT",-6100,2,"n","n",10
"Konya Plain","TrClcER",-6000,2,"y","n",10
"Konya Plain","TrClcER",-5900,2,"n","n",10
"Konya Plain","TrClcER",-5800,2,"n","n",10
"Konya Plain","TrClcER",-5700,2,"n","n",10
"Konya Plain","TrClcER",-5600,2,"n","n",10
"Konya Plain","TrClcER",-5500,2,"n","n",10
"Konya Plain","TrClcER",-5400,2,"n","n",10
"Konya Plain","TrClcER",-5300,2,"n","n",10
"Konya Plain","TrClcER",-5200,2,"n","n",10
"Konya Plain","TrClcER",-5100,2,"n","n",10
"Konya Plain","TrClcLT",-5000,2,"y","n",10
"Konya Plain","TrClcLT",-4900,2,"n","n",10
"Konya Plain","TrClcLT",-4800,2,"n","n",10
"Konya Plain","TrClcLT",-4700,2,"n","n",10
"Konya Plain","TrClcLT",-4600,2,"n","n",10
"Konya Plain","TrClcLT",-4500,2,"n","n",10
"Konya Plain","TrClcLT",-4400,2,"n","n",10
"Konya Plain","TrClcLT",-4300,2,"n","n",10
"Konya Plain","TrClcLT",-4200,2,"y","n",10
"Konya Plain","TrClcLT",-4100,3,"n","n",10
"Konya Plain","TrClcLT",-4000,3,"n","n",10
"Konya Plain","TrClcLT",-3900,3,"y","n",10
"Konya Plain","TrClcLT",-3800,3,"n","n",10
"Konya Plain","TrClcLT",-3700,3,"n","n",10
"Konya Plain","TrClcLT",-3600,3,"n","n",10
"Konya Plain","TrClcLT",-3500,3,"n","n",10
"Konya Plain","TrClcLT",-3400,3,"n","n",10
"Konya Plain","TrClcLT",-3300,3,"n","n",10
"Konya Plain","TrClcLT",-3200,3,"n","n",10
"Konya Plain","TrClcLT",-3100,3,"n","n",10
"Konya Plain","TrBrzER",-3000,3,"y","n",10
"Konya Plain","TrBrzER",-2900,3,"n","n",10
"Konya Plain","TrBrzER",-2800,3,"n","n",10
"Konya Plain","TrBrzER",-2700,3,"n","n",10
"Konya Plain","TrBrzER",-2600,3,"n","n",10
"Konya Plain","TrBrzER",-2500,3,"n","n",10
"Konya Plain","TrBrzER",-2400,3,"n","n",10
"Konya Plain","TrBrzER",-2300,3,"n","n",10
"Konya Plain","TrBrzER",-2200,3,"n","n",10
"Konya Plain","TrBrzER",-2100,3,"n","n",10
"Konya Plain","TrBrzMD",-2000,3,"y","n",10
"Konya Plain","TrBrzMD",-1900,3,"n","n",10
"Konya Plain","TrBrzMD",-1800,3,"y","n",10
"Konya Plain","TrBrzMD",-1700,3,"y","n",10
"Konya Plain","TrHatOK",-1600,3,"y","n",10
"Konya Plain","TrBrzL2",-1500,3,"y","n",10
"Konya Plain","TrBrzL2",-1400,3,"n","n",10
"Konya Plain","TrHatNK",-1300,3,"y","n",10
"Konya Plain","TrHatNK",-1200,3,"y","n",10
"Konya Plain","TrNHitt",-1100,3,"y","n",10
"Konya Plain","TrNHitt",-1000,3,"n","n",10
"Konya Plain","TrTabal",-900,3,"y","n",10
"Konya Plain","TrPhryg",-800,3,"y","n",10
"Konya Plain","TrPhryg",-700,3,"n","n",10
"Konya Plain","TrLydia",-600,3,"y","n",10
"Konya Plain","IrAchae",-500,3,"y","y",10
"Konya Plain","IrAchae",-400,3,"n","y",10
"Konya Plain","TrLysim",-300,3,"y","n",10
"Konya Plain","IrSeleu",-200,3,"y","y",10
"Konya Plain","TrCappL",-100,3,"y","n",10
"Konya Plain","ItRomPr",0,3,"y","y",10
"Konya Plain","ItRomPr",100,3,"n","y",10
"Konya Plain","ItRomPr",200,3,"n","y",10
"Konya Plain","TrRomDm",300,3,"y","n",10
"Konya Plain","TrERom*",400,3,"y","n",10
"Konya Plain","TrERom*",500,3,"y","n",10
"Konya Plain","TrERom*",600,3,"y","n",10
"Konya Plain","TrByzM1",700,3,"y","n",10
"Konya Plain","TrByzM1",800,3,"y","n",10
"Konya Plain","TrByzM2",900,3,"y","n",10
"Konya Plain","TrByzM2",1000,3,"y","n",10
"Konya Plain","TrRum**",1100,3,"y","n",10
"Konya Plain","TrRum**",1200,3,"y","n",10
"Konya Plain","IrIlkhn",1300,3,"y","y",10
"Konya Plain","TrOttm1",1400,3,"y","n",10
"Konya Plain","TrOttm2",1500,3,"y","n",10
"Konya Plain","TrOttm3",1600,3,"y","n",10
"Konya Plain","TrOttm4",1700,3,"y","n",10
"Konya Plain","TrOttm4",1800,3,"y","n",10
"Yemeni Coastal Plain","YeNeoL*",-3500,1,"y","n",10
"Yemeni Coastal Plain","YeNeoL*",-3400,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-3300,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-3200,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-3100,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-3000,1,"y","n",10
"Yemeni Coastal Plain","YeNeoL*",-2900,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2800,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2700,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2600,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2500,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2400,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2300,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2200,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2100,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-2000,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1900,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1800,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1700,1,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1600,2.40007548273367,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1500,2.23572056975364,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1400,2.24402438644012,"n","n",10
"Yemeni Coastal Plain","YeNeoL*",-1300,1.96204550037897,"n","n",10
"Yemeni Coastal Plain","YeLBA**",-1200,2.40557463553669,"y","n",10
"Yemeni Coastal Plain","YeLBA**",-1100,2.18199092615154,"n","n",10
"Yemeni Coastal Plain","YeLBA**",-1000,2.72969477012212,"n","n",10
"Yemeni Coastal Plain","YeLBA**",-900,2.04336022002444,"n","n",10
"Yemeni Coastal Plain","YeSabaC",-800,2.60322049924989,"y","n",10
"Yemeni Coastal Plain","YeSabaC",-700,2.85236928750346,"n","n",10
"Yemeni Coastal Plain","YeSabaC",-600,1.53704559446663,"n","n",10
"Yemeni Coastal Plain","YeSabaC",-500,3,"n","n",10
"Yemeni Coastal Plain","YeQatab",-400,2.25894729175101,"y","n",10
"Yemeni Coastal Plain","YeQatab",-300,2.8248489384972,"n","n",10
"Yemeni Coastal Plain","YeQatab",-200,3,"n","n",10
"Yemeni Coastal Plain","YeSaRay",-100,2.87388468870455,"y","n",10
"Yemeni Coastal Plain","YeSaRay",0,3,"n","n",10
"Yemeni Coastal Plain","YeSaRay",100,2.50245481620501,"n","n",10
"Yemeni Coastal Plain","EtAksm1",200,3,"y","n",10
"Yemeni Coastal Plain","YeHmyr1",300,3,"y","n",10
"Yemeni Coastal Plain","YeHmyr2",400,3,"y","n",10
"Yemeni Coastal Plain","YeHmyr2",500,3,"n","n",10
"Yemeni Coastal Plain","IrSasn2",600,3,"y","y",10
"Yemeni Coastal Plain","SyCalUm",700,3,"y","y",10
"Yemeni Coastal Plain","IqAbbs1",800,3,"y","y",10
"Yemeni Coastal Plain","YeZiyad",900,3,"y","n",10
"Yemeni Coastal Plain","YeZiyad",1000,3,"n","n",10
"Yemeni Coastal Plain","YeWarLd",1100,3,"y","n",10
"Yemeni Coastal Plain","EgAyyub",1200,3,"y","y",10
"Yemeni Coastal Plain","YeRasul",1300,3,"y","n",10
"Yemeni Coastal Plain","YeRasul",1400,3,"n","n",10
"Yemeni Coastal Plain","YeTahir",1500,3,"y","n",10
"Yemeni Coastal Plain","TrOttm3",1600,3,"y","y",10
"Yemeni Coastal Plain","YeQasmi",1700,3,"y","n",10
"Yemeni Coastal Plain","YeQasmi",1800,3,"n","n",10
"Sogdiana","TjSaraz",-3500,1,"y","n",10
"Sogdiana","TjSaraz",-3400,1,"n","n",10
"Sogdiana","TjSaraz",-3300,1,"n","n",10
"Sogdiana","TjSaraz",-3200,1,"n","n",10
"Sogdiana","TjSaraz",-3100,1,"n","n",10
"Sogdiana","TjSaraz",-3000,1,"n","n",10
"Sogdiana","TjSaraz",-2900,1,"n","n",10
"Sogdiana","TjSaraz",-2800,1,"n","n",10
"Sogdiana","TjSaraz",-2700,1,"n","n",10
"Sogdiana","TjSaraz",-2600,1,"n","n",10
"Sogdiana","TjSaraz",-2500,1,"n","n",10
"Sogdiana","TjSaraz",-2400,1,"n","n",10
"Sogdiana","TjSaraz",-2300,1,"n","n",10
"Sogdiana","TjSaraz",-2200,1,"n","n",10
"Sogdiana","TjSaraz",-2100,1,"n","n",10
"Sogdiana","KzAndro",-2000,2.5,"y","n",10
"Sogdiana","KzAndro",-1900,2.5,"n","n",10
"Sogdiana","KzAndro",-1800,2.5,"n","n",10
"Sogdiana","KzAndro",-1700,2.5,"n","n",10
"Sogdiana","KzAndro",-1600,2.5,"n","n",10
"Sogdiana","KzAndro",-1500,2.5,"n","n",10
"Sogdiana","UzKok01",-1400,2.5,"y","n",10
"Sogdiana","UzKok01",-1300,2.5,"n","n",10
"Sogdiana","UzKok01",-1200,2.5,"n","n",10
"Sogdiana","UzKok01",-1100,2.5,"n","n",10
"Sogdiana","UzKok01",-1000,2.5,"n","n",10
"Sogdiana","UzKhw01",-900,2.5,"y","n",10
"Sogdiana","UzKhw01",-800,3,"n","n",10
"Sogdiana","UzKok02",-700,3,"y","n",10
"Sogdiana","UzKok02",-600,3,"n","n",10
"Sogdiana","IrAchae",-500,3,"y","y",10
"Sogdiana","IrAchae",-400,3,"n","y",10
"Sogdiana","IrSeleu",-300,3,"y","y",10
"Sogdiana","AfGrBct",-200,3,"y","n",10
"Sogdiana","AfTochr",-100,3,"y","n",10
"Sogdiana","AfTochr",0,3,"n","n",10
"Sogdiana","AfKushn",100,3,"y","n",10
"Sogdiana","AfKushn",200,3,"y","n",10
"Sogdiana","IrSasn1",300,3,"y","y",10
"Sogdiana","AfKidar",400,3,"y","n",10
"Sogdiana","AfHepht",500,3,"y","n",10
"Sogdiana","KgWTurk",600,3,"y","n",10
"Sogdiana","UzSogdi",700,3,"y","n",10
"Sogdiana","IqAbbs1",800,3,"y","y",10
"Sogdiana","UzSamnd",900,3,"y","n",10
"Sogdiana","KgKarKh",1000,3,"y","n",10
"Sogdiana","KgKarKh",1100,3,"y","n",10
"Sogdiana","KgKarKh",1200,3,"y","n",10
"Sogdiana","UzChagt",1300,3,"y","n",10
"Sogdiana","UzTimur",1400,3,"y","n",10
"Sogdiana","UzTimur",1500,3,"y","n",10
"Sogdiana","UzJanid",1600,3,"y","n",10
"Sogdiana","UzJanid",1700,3,"y","n",10
"Orkhon Valley","MnXngnE",-1400,3,"y","n",10
"Orkhon Valley","MnXngnE",-1300,3,"y","n",10
"Orkhon Valley","MnXngnE",-1200,3,"n","n",10
"Orkhon Valley","MnXngnE",-1100,3,"n","n",10
"Orkhon Valley","MnXngnE",-1000,3,"n","n",10
"Orkhon Valley","MnXngnE",-900,3,"n","n",10
"Orkhon Valley","MnXngnE",-800,3,"n","n",10
"Orkhon Valley","MnXngnE",-700,3,"y","n",10
"Orkhon Valley","MnXngnE",-600,3,"n","n",10
"Orkhon Valley","MnXngnE",-500,3,"y","n",10
"Orkhon Valley","MnXngnE",-400,3,"y","n",10
"Orkhon Valley","MnXngnE",-300,3,"n","n",10
"Orkhon Valley","MnXngnM",-200,3,"y","n",10
"Orkhon Valley","MnXngnM",-100,3,"n","n",10
"Orkhon Valley","MnXngnL",0,3,"y","n",10
"Orkhon Valley","MnXianb",100,3,"y","n",10
"Orkhon Valley","MnXianb",200,3,"n","n",10
"Orkhon Valley","MnRourn",300,3,"y","n",10
"Orkhon Valley","MnRourn",400,3,"n","n",10
"Orkhon Valley","MnRourn",500,3,"y","n",10
"Orkhon Valley","MnETurk",600,3,"y","n",10
"Orkhon Valley","MnTurk2",700,3,"y","n",10
"Orkhon Valley","MnUigur",800,3,"y","n",10
"Orkhon Valley","MnShiwe",900,1.84988929985254,"y","n",10
"Orkhon Valley","MnKhitn",1000,3,"y","n",10
"Orkhon Valley","MnKhitn",1100,3,"n","n",10
"Orkhon Valley","MnMongE",1200,2.26328689760752,"y","n",10
"Orkhon Valley","MnMngKh",1300,3,"y","n",10
"Orkhon Valley","MnMongL",1400,3,"y","n",10
"Orkhon Valley","MnMongL",1500,3,"y","n",10
"Orkhon Valley","MnMongL",1600,3,"y","n",10
"Orkhon Valley","MnZungh",1700,3,"y","n",10
"Orkhon Valley","CnQingL",1800,3,"y","y",10
"Orkhon Valley","CnQingL",1900,3,"n","y",10
"Lena River Valley","RuYakuE",1400,1,"y","n",10
"Lena River Valley","RuYakuE",1500,2.09539954393328,"n","n",10
"Lena River Valley","RuYakuE",1600,2.64210848564442,"n","n",10
"Lena River Valley","RuYakuL",1700,2.98266936236394,"y","n",10
"Lena River Valley","RuYakuL",1800,2.74101874606287,"n","n",10
"Lena River Valley","RuYakuL",1900,2.66656885811964,"y","n",10
"Kachi Plain","PkAcerN",-7500,1,"y","n",10
"Kachi Plain","PkAcerN",-7400,1,"n","n",10
"Kachi Plain","PkAcerN",-7300,1,"n","n",10
"Kachi Plain","PkAcerN",-7200,1,"n","n",10
"Kachi Plain","PkAcerN",-7100,1,"n","n",10
"Kachi Plain","PkAcerN",-7000,1,"n","n",10
"Kachi Plain","PkAcerN",-6900,1,"n","n",10
"Kachi Plain","PkAcerN",-6800,1,"n","n",10
"Kachi Plain","PkAcerN",-6700,1,"n","n",10
"Kachi Plain","PkAcerN",-6600,1,"n","n",10
"Kachi Plain","PkAcerN",-6500,1,"n","n",10
"Kachi Plain","PkAcerN",-6400,1,"n","n",10
"Kachi Plain","PkAcerN",-6300,1,"n","n",10
"Kachi Plain","PkAcerN",-6200,1,"n","n",10
"Kachi Plain","PkAcerN",-6100,1,"n","n",10
"Kachi Plain","PkAcerN",-6000,1,"n","n",10
"Kachi Plain","PkAcerN",-5900,1,"n","n",10
"Kachi Plain","PkAcerN",-5800,1,"n","n",10
"Kachi Plain","PkAcerN",-5700,1,"n","n",10
"Kachi Plain","PkAcerN",-5600,1,"n","n",10
"Kachi Plain","PkCeraN",-5500,1,"y","n",10
"Kachi Plain","PkCeraN",-5400,1,"n","n",10
"Kachi Plain","PkCeraN",-5300,1,"n","n",10
"Kachi Plain","PkCeraN",-5200,1,"n","n",10
"Kachi Plain","PkCeraN",-5100,1,"n","n",10
"Kachi Plain","PkCeraN",-5000,2,"n","n",10
"Kachi Plain","PkCeraN",-4900,2,"n","n",10
"Kachi Plain","PkCeraN",-4800,2,"n","n",10
"Kachi Plain","PkCeraN",-4700,2,"n","n",10
"Kachi Plain","PkCeraN",-4600,2,"n","n",10
"Kachi Plain","PkCeraN",-4500,2,"n","n",10
"Kachi Plain","PkCeraN",-4400,2,"n","n",10
"Kachi Plain","PkCeraN",-4300,2,"n","n",10
"Kachi Plain","PkCeraN",-4200,2,"n","n",10
"Kachi Plain","PkCeraN",-4100,2,"n","n",10
"Kachi Plain","PkChalc",-4000,2,"y","n",10
"Kachi Plain","PkChalc",-3900,2,"n","n",10
"Kachi Plain","PkChalc",-3800,2,"n","n",10
"Kachi Plain","PkChalc",-3700,2,"n","n",10
"Kachi Plain","PkChalc",-3600,2,"n","n",10
"Kachi Plain","PkChalc",-3500,2,"n","n",10
"Kachi Plain","PkChalc",-3400,2,"n","n",10
"Kachi Plain","PkChalc",-3300,2,"n","n",10
"Kachi Plain","PkPreUr",-3200,2,"y","n",10
"Kachi Plain","PkPreUr",-3100,2,"n","n",10
"Kachi Plain","PkPreUr",-3000,3,"n","n",10
"Kachi Plain","PkPreUr",-2900,3,"n","n",10
"Kachi Plain","PkPreUr",-2800,3,"n","n",10
"Kachi Plain","PkPreUr",-2700,3,"n","n",10
"Kachi Plain","PkPreUr",-2600,3,"n","n",10
"Kachi Plain","PkUrbn1",-2500,3,"y","n",10
"Kachi Plain","PkUrbn1",-2400,3,"n","n",10
"Kachi Plain","PkUrbn1",-2300,3,"n","n",10
"Kachi Plain","PkUrbn1",-2200,3,"n","n",10
"Kachi Plain","PkUrbn2",-2100,3,"y","n",10
"Kachi Plain","PkUrbn2",-2000,3,"n","n",10
"Kachi Plain","PkUrbn2",-1900,3,"n","n",10
"Kachi Plain","PkPostU",-1800,3,"y","n",10
"Kachi Plain","PkPostU",-1700,3,"n","n",10
"Kachi Plain","PkPostU",-1600,3,"y","n",10
"Kachi Plain","PkPostU",-1500,3,"n","n",10
"Kachi Plain","PkPostU",-1400,3,"n","n",10
"Kachi Plain","PkProto",-1300,3,"y","n",10
"Kachi Plain","PkProto",-1200,3,"n","n",10
"Kachi Plain","PkProto",-1100,3,"n","n",10
"Kachi Plain","PkProto",-1000,3,"n","n",10
"Kachi Plain","PkProto",-900,3,"n","n",10
"Kachi Plain","PkProto",-800,3,"y","n",10
"Kachi Plain","PkProto",-700,3,"y","n",10
"Kachi Plain","PkProto",-600,3,"n","n",10
"Kachi Plain","IrAchae",-500,3,"y","y",10
"Kachi Plain","IrAchae",-400,3,"n","y",10
"Kachi Plain","InMaury",-300,3,"y","y",10
"Kachi Plain","InMaury",-200,3,"n","y",10
"Kachi Plain","PkIndGr",-100,3,"y","n",10
"Kachi Plain","IrPart1",0,3,"y","y",10
"Kachi Plain","AfKushn",100,3,"y","y",10
"Kachi Plain","AfKushn",200,3,"n","y",10
"Kachi Plain","IrSasn1",300,3,"y","y",10
"Kachi Plain","IrSasn1",400,3,"n","y",10
"Kachi Plain","AfHepht",500,3,"y","y",10
"Kachi Plain","IrSasn2",600,3,"y","y",10
"Kachi Plain","SyCalUm",700,3,"y","y",10
"Kachi Plain","IqAbbs1",800,3,"y","y",10
"Kachi Plain","PkSind1",900,3,"y","n",10
"Kachi Plain","PkSind1",1000,3,"y","n",10
"Kachi Plain","PkSind1",1100,3,"n","n",10
"Kachi Plain","AfGhurd",1200,3,"y","n",10
"Kachi Plain","InDelh*",1300,3,"y","n",10
"Kachi Plain","PkSind2",1400,3,"y","n",10
"Kachi Plain","PkSind2",1500,3,"y","n",10
"Kachi Plain","InMugl*",1600,3,"y","n",10
"Kachi Plain","InMugl*",1700,3,"y","n",10
"Kachi Plain","AfDurrn",1800,3,"y","n",10
"Middle Ganga","InGangN",-7000,1,"y","n",10
"Middle Ganga","InGangN",-6900,1,"n","n",10
"Middle Ganga","InGangN",-6800,1,"n","n",10
"Middle Ganga","InGangN",-6700,1,"n","n",10
"Middle Ganga","InGangN",-6600,1,"n","n",10
"Middle Ganga","InGangN",-6500,1,"n","n",10
"Middle Ganga","InGangN",-6400,1,"n","n",10
"Middle Ganga","InGangN",-6300,1,"n","n",10
"Middle Ganga","InGangN",-6200,1,"n","n",10
"Middle Ganga","InGangN",-6100,1,"n","n",10
"Middle Ganga","InGangN",-6000,1,"n","n",10
"Middle Ganga","InGangN",-5900,1,"n","n",10
"Middle Ganga","InGangN",-5800,1,"n","n",10
"Middle Ganga","InGangN",-5700,1,"n","n",10
"Middle Ganga","InGangN",-5600,1,"n","n",10
"Middle Ganga","InGangN",-5500,1,"n","n",10
"Middle Ganga","InGangN",-5400,1,"n","n",10
"Middle Ganga","InGangN",-5300,1,"n","n",10
"Middle Ganga","InGangN",-5200,1,"n","n",10
"Middle Ganga","InGangN",-5100,1,"n","n",10
"Middle Ganga","InGangN",-5000,1,"n","n",10
"Middle Ganga","InGangN",-4900,1,"n","n",10
"Middle Ganga","InGangN",-4800,1,"n","n",10
"Middle Ganga","InGangN",-4700,1,"n","n",10
"Middle Ganga","InGangN",-4600,1,"n","n",10
"Middle Ganga","InGangN",-4500,1,"n","n",10
"Middle Ganga","InGangN",-4400,1,"n","n",10
"Middle Ganga","InGangN",-4300,1,"n","n",10
"Middle Ganga","InGangN",-4200,1,"n","n",10
"Middle Ganga","InGangN",-4100,1,"n","n",10
"Middle Ganga","InGangN",-4000,1,"n","n",10
"Middle Ganga","InGangN",-3900,1,"n","n",10
"Middle Ganga","InGangN",-3800,1,"n","n",10
"Middle Ganga","InGangN",-3700,1,"n","n",10
"Middle Ganga","InGangN",-3600,1,"n","n",10
"Middle Ganga","InGangN",-3500,1,"n","n",10
"Middle Ganga","InGangN",-3400,1,"n","n",10
"Middle Ganga","InGangN",-3300,1,"n","n",10
"Middle Ganga","InGangN",-3200,1,"n","n",10
"Middle Ganga","InGangN",-3100,1,"n","n",10
"Middle Ganga","InGangC",-3000,1,"y","n",10
"Middle Ganga","InGangC",-2900,1,"n","n",10
"Middle Ganga","InGangC",-2800,1,"n","n",10
"Middle Ganga","InGangC",-2700,1,"n","n",10
"Middle Ganga","InGangC",-2600,1,"n","n",10
"Middle Ganga","InGangC",-2500,1,"n","n",10
"Middle Ganga","InGangC",-2400,1,"n","n",10
"Middle Ganga","InGangC",-2300,1,"n","n",10
"Middle Ganga","InGangC",-2200,1,"n","n",10
"Middle Ganga","InGangC",-2100,1,"n","n",10
"Middle Ganga","InGangC",-2000,1,"n","n",10
"Middle Ganga","InGangC",-1900,1,"n","n",10
"Middle Ganga","InGangC",-1800,1,"n","n",10
"Middle Ganga","InGangC",-1700,1,"n","n",10
"Middle Ganga","InGangC",-1600,1,"n","n",10
"Middle Ganga","InGangC",-1500,1,"n","n",10
"Middle Ganga","InGangC",-1400,1,"n","n",10
"Middle Ganga","InGangC",-1300,1,"n","n",10
"Middle Ganga","InGangC",-1200,1,"n","n",10
